Block,Address,Latitude,Longitude
053XX W CRYSTAL ST,"05300 W CRYSTAL ST, Chicago, IL",41.903202234085,-87.75833127384603
094XX S BISHOP ST,"09400 S BISHOP ST, Chicago, IL",41.72291063336027,-87.6590972682784
019XX W 87TH ST,"01900 W 87TH ST, Chicago, IL",41.73571647879262,-87.67071041909516
007XX W 78TH ST,"00700 W 78TH ST, Chicago, IL",41.752560614413206,-87.64172206575289
035XX W AUGUSTA BLVD,"03500 W AUGUSTA BLVD, Chicago, IL",41.89919819939626,-87.71406384525184
109XX S LOOMIS ST,"10900 S LOOMIS ST, Chicago, IL",41.69574449776002,-87.6571177080345
050XX N LAMON AVE,"05000 N LAMON AVE, Chicago, IL",41.97169012999863,-87.75036104039852
044XX N KEDZIE AVE,"04400 N KEDZIE AVE, Chicago, IL",41.96143665889551,-87.70828791038124
009XX W 29TH ST,"00900 W 29TH ST, Chicago, IL",41.84163349564909,-87.64924892355366
053XX W BLOOMINGDALE AVE,"05300 W BLOOMINGDALE AVE, Chicago, IL",41.91314548600596,-87.75841469608747
019XX N MARCEY ST,"01900 N MARCEY ST, Chicago, IL",41.91614218973339,-87.65786775817742
036XX W ARMITAGE AVE,"03600 W ARMITAGE AVE, Chicago, IL",41.917359266144445,-87.71682327679022
016XX E 54TH ST,"01600 E 54TH ST, Chicago, IL",41.79818450549512,-87.58538727790221
045XX S HOMAN AVE,"04500 S HOMAN AVE, Chicago, IL",41.811586677064554,-87.70903383871682
056XX W WRIGHTWOOD AVE,"05600 W WRIGHTWOOD AVE, Chicago, IL",41.92769224392713,-87.76619186929875
062XX W IRVING PARK RD,"06200 W IRVING PARK RD, Chicago, IL",41.95305305958879,-87.78174505073247
030XX N SHEFFIELD AVE,"03000 N SHEFFIELD AVE, Chicago, IL",41.936434994171634,-87.65403788095088
034XX W FLOURNOY ST,"03400 W FLOURNOY ST, Chicago, IL",41.87272949321932,-87.71090319317328
031XX W BYRON ST,"03100 W BYRON ST, Chicago, IL",41.95221597210142,-87.7056006292771
027XX N SOUTHPORT AVE,"02700 N SOUTHPORT AVE, Chicago, IL",41.931034910352594,-87.6635489536614
039XX N MENARD AVE,"03900 N MENARD AVE, Chicago, IL",41.95133264160273,-87.77187054823146
039XX W CERMAK RD,"03900 W CERMAK RD, Chicago, IL",41.851674192420354,-87.72235181241084
018XX W 54TH ST,"01800 W 54TH ST, Chicago, IL",41.795869652716206,-87.6695806527162
075XX S HAMLIN AVE,"07500 S HAMLIN AVE, Chicago, IL",41.75636890630728,-87.71846662296633
009XX W HOLLYWOOD AVE,"00900 W HOLLYWOOD AVE, Chicago, IL",41.98562898968996,-87.65437652587663
031XX W PERSHING RD,"03100 W PERSHING RD, Chicago, IL",41.82270639517587,-87.70212143658628
025XX W 62ND ST,"02500 W 62ND ST, Chicago, IL",41.781116918551774,-87.6862097856777
022XX W 35TH ST,"02200 W 35TH ST, Chicago, IL",41.83040269389939,-87.68022769389938
099XX S CRANDON AVE,"09900 S CRANDON AVE, Chicago, IL",41.71523751103612,-87.56709418855684
071XX S LOOMIS BLVD,"07100 S LOOMIS BLVD, Chicago, IL",41.764936215387245,-87.65900741707067
063XX S CALUMET AVE,"06300 S CALUMET AVE, Chicago, IL",41.7801650812993,-87.61729220612531
0000X E 13TH ST,"00000 E 13TH ST, Chicago, IL",41.86577700000001,-87.62417386218877
036XX N OAK PARK AVE,"03600 N OAK PARK AVE, Chicago, IL",41.94561554954123,-87.79601885209743
026XX W HURON ST,"02600 W HURON ST, Chicago, IL",41.893942769864616,-87.69180176986463
052XX N OZANAM AVE,"05200 N OZANAM AVE, Chicago, IL",41.97420227096612,-87.82189193523405
057XX W AINSLIE ST,"05700 W AINSLIE ST, Chicago, IL",41.96965920582073,-87.77035000570679
054XX S UNIVERSITY AVE,"05400 S UNIVERSITY AVE, Chicago, IL",41.79784424562871,-87.59818085209744
056XX S HAMLIN AVE,"05600 S HAMLIN AVE, Chicago, IL",41.79141452095523,-87.71824572985074
040XX S UNION AVE,"04000 S UNION AVE, Chicago, IL",41.82150099092789,-87.64347318461735
009XX N WILLARD CT,"00900 N WILLARD CT, Chicago, IL",41.8983044931248,-87.65860119266645
034XX W MARQUETTE RD,"03400 W MARQUETTE RD, Chicago, IL",41.77160045325738,-87.70800183527612
028XX S SHORT ST,"02800 S SHORT ST, Chicago, IL",41.843060876892025,-87.66077963269426
026XX W OGDEN AVE,"02600 W OGDEN AVE, Chicago, IL",41.863133512926176,-87.6910124639332
017XX W CULLOM AVE,"01700 W CULLOM AVE, Chicago, IL",41.95982105714379,-87.6708515685891
009XX W 32ND ST,"00900 W 32ND ST, Chicago, IL",41.83649425768468,-87.64875159759728
034XX N HAMLIN AVE,"03400 N HAMLIN AVE, Chicago, IL",41.942915549541226,-87.72241040316788
027XX W FULLERTON AVE,"02700 W FULLERTON AVE, Chicago, IL",41.924911806978606,-87.6950508069786
023XX N NORMANDY AVE,"02300 N NORMANDY AVE, Chicago, IL",41.92133405245542,-87.79236889595452
012XX W NEWPORT AVE,"01200 W NEWPORT AVE, Chicago, IL",41.944381478792614,-87.65932436081135
066XX S CAMPBELL AVE,"06600 S CAMPBELL AVE, Chicago, IL",41.77361591035259,-87.68596685209744
023XX W ARTHUR AVE,"02300 W ARTHUR AVE, Chicago, IL",41.99958747879261,-87.68766472162271
048XX W SCHOOL ST,"04800 W SCHOOL ST, Chicago, IL",41.94072373041687,-87.74699089414305
064XX W ARCHER AVE,"06400 W ARCHER AVE, Chicago, IL",41.79234545325738,-87.78249377699233
057XX S KARLOV AVE,"05700 S KARLOV AVE, Chicago, IL",41.78948737164704,-87.72556604155658
059XX S SPAULDING AVE,"05900 S SPAULDING AVE, Chicago, IL",41.78615741554562,-87.70582458751443
064XX N KENMORE AVE,"06400 N KENMORE AVE, Chicago, IL",41.9981976329194,-87.65712581010472
032XX S WENTWORTH AVE,"03200 S WENTWORTH AVE, Chicago, IL",41.83623192076,-87.63168126562975
048XX N MASON AVE,"04800 N MASON AVE, Chicago, IL",41.96769635884754,-87.77718785884754
022XX W POTOMAC AVE,"02200 W POTOMAC AVE, Chicago, IL",41.9049947831029,-87.68228878310289
031XX S STATE ST,"03100 S STATE ST, Chicago, IL",41.83823254281388,-87.62681925125457
032XX W 16TH ST,"03200 W 16TH ST, Chicago, IL",41.85915714748631,-87.70555430123609
063XX S HERMITAGE AVE,"06300 S HERMITAGE AVE, Chicago, IL",41.77882346752684,-87.66792667546082
035XX W 38TH PL,"03500 W 38TH PL, Chicago, IL",41.82342448600596,-87.71194302844941
058XX S NATCHEZ AVE,"05800 S NATCHEZ AVE, Chicago, IL",41.78666654954125,-87.78405679381363
006XX W STRATFORD PL,"00600 W STRATFORD PL, Chicago, IL",41.9452106517108,-87.6445332206704
045XX W 55TH ST,"04500 W 55TH ST, Chicago, IL",41.79311248600598,-87.73558144463038
049XX N SAWYER AVE,"04900 N SAWYER AVE, Chicago, IL",41.97031349246299,-87.70980219196053
044XX W BYRON ST,"04400 W BYRON ST, Chicago, IL",41.95179483924325,-87.73805474999999
024XX N CAMPBELL AVE,"02400 N CAMPBELL AVE, Chicago, IL",41.92494446202311,-87.69014172216026
046XX N LOWELL AVE,"04600 N LOWELL AVE, Chicago, IL",41.964622491257444,-87.73713890316789
020XX W 115TH ST,"02000 W 115TH ST, Chicago, IL",41.68470019303168,-87.67188130844147
073XX N CALIFORNIA AVE,"07300 N CALIFORNIA AVE, Chicago, IL",42.01400733527612,-87.69972096866505
055XX W DIVISION ST,"05500 W DIVISION ST, Chicago, IL",41.90217546047075,-87.76408049999999
010XX W SCHOOL ST,"01000 W SCHOOL ST, Chicago, IL",41.94179582723743,-87.65424032723742
052XX S KOLIN AVE,"05200 S KOLIN AVE, Chicago, IL",41.7984559103526,-87.7319308265622
016XX W ROSCOE ST,"01600 W ROSCOE ST, Chicago, IL",41.94342366735858,-87.66885296030884
002XX S PEORIA ST,"00200 S PEORIA ST, Chicago, IL",41.87911941862895,-87.64964312341141
036XX N CICERO AVE,"03600 N CICERO AVE, Chicago, IL",41.94614794253048,-87.74713022014183
014XX W ROSCOE ST,"01400 W ROSCOE ST, Chicago, IL",41.94348669319861,-87.66401543596005
017XX W BLOOMINGDALE AVE,"01700 W BLOOMINGDALE AVE, Chicago, IL",41.91437165880165,-87.6703019005439
109XX S PERRY AVE,"10900 S PERRY AVE, Chicago, IL",41.69613149776613,-87.62565820802863
023XX W SCHUBERT AVE,"02300 W SCHUBERT AVE, Chicago, IL",41.93102975047172,-87.68619006332
027XX N LAKEWOOD AVE,"02700 N LAKEWOOD AVE, Chicago, IL",41.93065875437128,-87.66106412683939
017XX S LAWNDALE AVE,"01700 S LAWNDALE AVE, Chicago, IL",41.858027463153455,-87.71767072864098
055XX N LAKEWOOD AVE,"05500 N LAKEWOOD AVE, Chicago, IL",41.98191149125742,-87.66246094702497
015XX N GREENVIEW AVE,"01500 N GREENVIEW AVE, Chicago, IL",41.908931161809676,-87.66522987763267
002XX W 73RD ST,"00200 W 73RD ST, Chicago, IL",41.7618569519055,-87.62973021068402
083XX S THROOP ST,"08300 S THROOP ST, Chicago, IL",41.74303424562871,-87.65599782656221
065XX S HARVARD AVE,"06500 S HARVARD AVE, Chicago, IL",41.77640722009349,-87.63338030824035
108XX S PARNELL AVE,"10800 S PARNELL AVE, Chicago, IL",41.69771924562872,-87.63652976827841
003XX S LA SALLE ST,"00300 S LA SALLE ST, Chicago, IL",41.87808465613022,-87.6318278661115
055XX W WINDSOR AVE,"05500 W WINDSOR AVE, Chicago, IL",41.96341155224578,-87.76495603659139
048XX W SCHUBERT AVE,"04800 W SCHUBERT AVE, Chicago, IL",41.92978879712271,-87.7465993049935
030XX S WALLACE ST,"03000 S WALLACE ST, Chicago, IL",41.83975724562873,-87.64147887763266
033XX N ELSTON AVE,"03300 N ELSTON AVE, Chicago, IL",41.941443542587685,-87.70131098309177
040XX S SACRAMENTO AVE,"04000 S SACRAMENTO AVE, Chicago, IL",41.820842009990855,-87.69963559728076
005XX W 27TH ST,"00500 W 27TH ST, Chicago, IL",41.84455899801336,-87.6400029119299
059XX S NEW ENGLAND AVE,"05900 S NEW ENGLAND AVE, Chicago, IL",41.784779595504524,-87.79375372357035
083XX S ST LOUIS AVE,"08300 S ST LOUIS AVE, Chicago, IL",41.7423116388895,-87.70953036111052
001XX W 106TH PL,"00100 W 106TH PL, Chicago, IL",41.700819964771945,-87.62578260709932
0000X N OAKLEY BLVD,"00000 N OAKLEY BLVD, Chicago, IL",41.90300695956051,-87.68457793243468
052XX S KOSTNER AVE,"05200 S KOSTNER AVE, Chicago, IL",41.798482711350914,-87.73318024995655
026XX N DAYTON ST,"02600 N DAYTON ST, Chicago, IL",41.92912004031892,-87.65011012701214
044XX W 44TH PL,"04400 W 44TH PL, Chicago, IL",41.81320019313305,-87.73289654973863
002XX S ASHLAND AVE,"00200 S ASHLAND AVE, Chicago, IL",41.87868271717929,-87.6667608926363
111XX S DOTY AVE E,"11100 S DOTY AVE E, Chicago, IL",41.69146813869423,-87.59956905485302
017XX S PEORIA ST,"01700 S PEORIA ST, Chicago, IL",41.85896318201992,-87.64879818332126
055XX S DAN RYAN LOCAL OB,"05500 S DAN RYAN LOCAL OB, Chicago, IL",41.884250000000065,-87.63244999999995
008XX W NEWPORT AVE,"00800 W NEWPORT AVE, Chicago, IL",41.9445666598664,-87.64947147009134
051XX N WESTERN AVE,"05100 N WESTERN AVE, Chicago, IL",41.974316161809696,-87.68913043591647
035XX N LARAMIE AVE,"03500 N LARAMIE AVE, Chicago, IL",41.94443549125742,-87.75690736262901
018XX W TAYLOR ST,"01800 W TAYLOR ST, Chicago, IL",41.86927374034248,-87.67147074034247
029XX N MULLIGAN AVE,"02900 N MULLIGAN AVE, Chicago, IL",41.93297113627446,-87.78457738484602
044XX S CAMPBELL AVE,"04400 S CAMPBELL AVE, Chicago, IL",41.81370249708581,-87.68712839205939
024XX W MONROE ST,"02400 W MONROE ST, Chicago, IL",41.88031795428746,-87.68647701821597
010XX E 93RD ST,"01000 E 93RD ST, Chicago, IL",41.725841676474495,-87.5996560668894
035XX N SPRINGFIELD AVE,"03500 N SPRINGFIELD AVE, Chicago, IL",41.94462035908095,-87.72494735908094
057XX W WEST END AVE,"05700 W WEST END AVE, Chicago, IL",41.88426694706914,-87.76832055441452
001XX N HALSTED ST,"00100 N HALSTED ST, Chicago, IL",41.883202659205374,-87.64745903249054
007XX W HUBBARD ST,"00700 W HUBBARD ST, Chicago, IL",41.89016167843095,-87.64596132533677
050XX W BELDEN AVE,"05000 W BELDEN AVE, Chicago, IL",41.92242666831289,-87.75124341033694
031XX W WILSON AVE,"03100 W WILSON AVE, Chicago, IL",41.96476349321933,-87.70619152553522
045XX W ADDISON ST,"04500 W ADDISON ST, Chicago, IL",41.9462984569603,-87.73958476762023
023XX W DEVON AVE,"02300 W DEVON AVE, Chicago, IL",41.99782244214889,-87.68765219608748
015XX W 112TH PL,"01500 W 112TH PL, Chicago, IL",41.68931052986306,-87.6603015
091XX S STONY ISLAND AVE,"09100 S STONY ISLAND AVE, Chicago, IL",41.72944416180968,-87.58550928660027
095XX S ESCANABA AVE,"09500 S ESCANABA AVE, Chicago, IL",41.7226561099352,-87.55388033039645
031XX W 37TH PL,"03100 W 37TH PL, Chicago, IL",41.8254759501424,-87.70215512556624
080XX S WINCHESTER AVE,"08000 S WINCHESTER AVE, Chicago, IL",41.74828082653357,-87.67189879381363
049XX S HOYNE AVE,"04900 S HOYNE AVE, Chicago, IL",41.804784000000005,-87.67708086048442
027XX W FLETCHER ST,"02700 W FLETCHER ST, Chicago, IL",41.93854446047076,-87.6954102485429
072XX S CHAMPLAIN AVE,"07200 S CHAMPLAIN AVE, Chicago, IL",41.76381613627447,-87.60919678991849
030XX N MAJOR AVE,"03000 N MAJOR AVE, Chicago, IL",41.935049245628704,-87.76883091038124
059XX W RACE AVE,"05900 W RACE AVE, Chicago, IL",41.89012554349145,-87.7721954531722
014XX N LAWLER AVE,"01400 N LAWLER AVE, Chicago, IL",41.90603341326678,-87.75220693591648
048XX N KENNETH AVE,"04800 N KENNETH AVE, Chicago, IL",41.96817165841199,-87.73923203164907
048XX S CORNELL AVE,"04800 S CORNELL AVE, Chicago, IL",41.808043530382655,-87.58912878561932
071XX W DIVERSEY AVE,"07100 W DIVERSEY AVE, Chicago, IL",41.93081451875455,-87.80422452844941
033XX W 51ST ST,"03300 W 51ST ST, Chicago, IL",41.80079946047076,-87.70682194463038
027XX N DAYTON ST,"02700 N DAYTON ST, Chicago, IL",41.930990046627045,-87.65015782266708
022XX N HOYNE AVE,"02200 N HOYNE AVE, Chicago, IL",41.921408131816975,-87.68028157233074
028XX W SUNNYSIDE AVE,"02800 W SUNNYSIDE AVE, Chicago, IL",41.96315285288824,-87.69858785288824
070XX S HAMILTON AVE,"07000 S HAMILTON AVE, Chicago, IL",41.76651927814457,-87.67717294410699
080XX S TROY ST,"08000 S TROY ST, Chicago, IL",41.74785913627446,-87.70114985209744
011XX W 21ST ST,"01100 W 21ST ST, Chicago, IL",41.85391972198655,-87.65314222198654
020XX N LOCKWOOD AVE,"02000 N LOCKWOOD AVE, Chicago, IL",41.91744807697814,-87.75846912593168
017XX W BARRY AVE,"01700 W BARRY AVE, Chicago, IL",41.93786046047075,-87.67118291909516
013XX W COLUMBIA AVE,"01300 W COLUMBIA AVE, Chicago, IL",42.004579438361844,-87.66368186208828
048XX W ALTGELD ST,"04800 W ALTGELD ST, Chicago, IL",41.926153808468264,-87.74644980846826
011XX W 92ND ST,"01100 W 92ND ST, Chicago, IL",41.726910434341846,-87.65071317774235
039XX S UNION AVE,"03900 S UNION AVE, Chicago, IL",41.823426590019416,-87.64353576880231
038XX W 59TH PL,"03800 W 59TH PL, Chicago, IL",41.785121460470755,-87.71817102844942
026XX N MEADE AVE,"02600 N MEADE AVE, Chicago, IL",41.92756124562871,-87.77831788484602
015XX N CLAREMONT AVE,"01500 N CLAREMONT AVE, Chicago, IL",41.90855529121443,-87.68600188685993
072XX N HARLEM AVE,"07200 N HARLEM AVE, Chicago, IL",42.01199501304175,-87.80668041038125
018XX N NORDICA AVE,"01800 N NORDICA AVE, Chicago, IL",41.91272096863639,-87.80224838542293
036XX W DEVON AVE,"03600 W DEVON AVE, Chicago, IL",41.99740689408723,-87.71937789408722
058XX W FILLMORE ST,"05800 W FILLMORE ST, Chicago, IL",41.86744452360835,-87.76932984381752
032XX N PAULINA ST,"03200 N PAULINA ST, Chicago, IL",41.939713086145765,-87.67112958297399
001XX S KEELER AVE,"00100 S KEELER AVE, Chicago, IL",41.87964027922166,-87.73058344311606
046XX W ERIE ST,"04600 W ERIE ST, Chicago, IL",41.89240283133132,-87.74126218464288
007XX N MAY ST,"00700 N MAY ST, Chicago, IL",41.89517279248397,-87.65571704513098
071XX S PAULINA ST,"07100 S PAULINA ST, Chicago, IL",41.76481837141082,-87.66629654177464
036XX S RACINE AVE,"03600 S RACINE AVE, Chicago, IL",41.82845405245544,-87.65572081328934
025XX N LONG AVE,"02500 N LONG AVE, Chicago, IL",41.92598624562871,-87.7611599031679
002XX S ROCKWELL ST,"00200 S ROCKWELL ST, Chicago, IL",41.87835564024883,-87.69116135975116
072XX S ROCKWELL ST,"07200 S ROCKWELL ST, Chicago, IL",41.76265471717929,-87.68814777549176
013XX W LELAND AVE,"01300 W LELAND AVE, Chicago, IL",41.967210420258844,-87.66264324851853
035XX N LEAVITT ST,"03500 N LEAVITT ST, Chicago, IL",41.94509299417163,-87.68339938484601
073XX N ASHLAND BLVD,"07300 N ASHLAND BLVD, Chicago, IL",42.01387391470742,-87.6702827821283
081XX S CLAREMONT AVE,"08100 S CLAREMONT AVE, Chicago, IL",41.746355245628706,-87.68162982656222
019XX S WONG PKWY,"01900 S WONG PKWY, Chicago, IL",41.85647903690352,-87.63382335749313
047XX W FULLERTON AVE,"04700 W FULLERTON AVE, Chicago, IL",41.924279522649684,-87.74417280391252
051XX S MAYFIELD AVE,"05100 S MAYFIELD AVE, Chicago, IL",41.79977924562871,-87.7698193121355
055XX S LAKE PARK AVE,"05500 S LAKE PARK AVE, Chicago, IL",41.79484205912052,-87.58763563866904
019XX W CRYSTAL ST,"01900 W CRYSTAL ST, Chicago, IL",41.90421885028992,-87.67494213060758
005XX W IRVING PARK DR,"00500 W IRVING PARK DR, Chicago, IL",41.95992171761772,-87.93497146995932
054XX S ARTESIAN AVE,"05400 S ARTESIAN AVE, Chicago, IL",41.79503674854291,-87.68588734488407
034XX W IRVING PARK RD,"03400 W IRVING PARK RD, Chicago, IL",41.95389447879261,-87.71309099999999
017XX W AUGUSTA BLVD,"01700 W AUGUSTA BLVD, Chicago, IL",41.89970452596792,-87.66997152844941
046XX N ASHLAND AVE,"04600 N ASHLAND AVE, Chicago, IL",41.965442077990645,-87.66939791427637
044XX N LAWNDALE AVE,"04400 N LAWNDALE AVE, Chicago, IL",41.961097172549735,-87.72053949980854
022XX W SHAKESPEARE AVE,"02200 W SHAKESPEARE AVE, Chicago, IL",41.920709446044036,-87.68298408243406
083XX S HOMAN AVE,"08300 S HOMAN AVE, Chicago, IL",41.74233746316182,-87.7071081717134
052XX N NEWLAND AVE,"05200 N NEWLAND AVE, Chicago, IL",41.975589358770634,-87.79982735877061
121XX S RACINE AVE,"12100 S RACINE AVE, Chicago, IL",41.67380688481737,-87.65157080102699
046XX W 55TH ST,"04600 W 55TH ST, Chicago, IL",41.79314264946714,-87.73792476975133
035XX W 78TH PL,"03500 W 78TH PL, Chicago, IL",41.75062348600596,-87.70991441909516
001XX W FULLERTON DR,"00100 W FULLERTON DR, Chicago, IL",41.855517563271015,-87.6287425154103
030XX S KILBOURN AVE,"03000 S KILBOURN AVE, Chicago, IL",41.83823769164409,-87.73657832771605
009XX E 82ND ST,"00900 E 82ND ST, Chicago, IL",41.745846456575606,-87.60224177699232
005XX W 95TH ST,"00500 W 95TH ST, Chicago, IL",41.721624511541194,-87.63776052844942
029XX N RICHMOND ST,"02900 N RICHMOND ST, Chicago, IL",41.93402237607481,-87.70135826106504
006XX N TRUMBULL AVE,"00600 N TRUMBULL AVE, Chicago, IL",41.89198382653356,-87.71256987763266
022XX W PALMER ST,"02200 W PALMER ST, Chicago, IL",41.92200347084007,-87.68274459591277
080XX S FRANCISCO AVE,"08000 S FRANCISCO AVE, Chicago, IL",41.74793907799065,-87.69504882656221
083XX S DANTE AVE,"08300 S DANTE AVE, Chicago, IL",41.744083089333756,-87.58927528769115
012XX E 76TH ST,"01200 E 76TH ST, Chicago, IL",41.756934658105614,-87.5958353289187
007XX S KOSTNER AVE,"00700 S KOSTNER AVE, Chicago, IL",41.872274161809685,-87.73520840316789
033XX W COLUMBUS AVE,"03300 W COLUMBUS AVE, Chicago, IL",41.7487273994021,-87.70498722405999
052XX N MARMORA AVE,"05200 N MARMORA AVE, Chicago, IL",41.975716477192215,-87.77580972806942
038XX S INDIANA AVE,"03800 S INDIANA AVE, Chicago, IL",41.82508606610834,-87.62167848919096
005XX S LOTUS AVE,"00500 S LOTUS AVE, Chicago, IL",41.87380853854596,-87.76164721420731
048XX N LINCOLN AVE,"04800 N LINCOLN AVE, Chicago, IL",41.9687722142651,-87.68893791038124
044XX S ALBANY AVE,"04400 S ALBANY AVE, Chicago, IL",41.81348557507647,-87.70174932656221
030XX N CALIFORNIA AVE,"03000 N CALIFORNIA AVE, Chicago, IL",41.93585882653355,-87.69774793591647
025XX W 45TH PL,"02500 W 45TH PL, Chicago, IL",41.81114946047075,-87.68712094463038
007XX W 33RD ST,"00700 W 33RD ST, Chicago, IL",41.83449712903304,-87.64380976106325
039XX W 75TH PL,"03900 W 75TH PL, Chicago, IL",41.75644049321932,-87.72063269608748
034XX W PALMER ST,"03400 W PALMER ST, Chicago, IL",41.92107669135259,-87.71207088530481
004XX N PAULINA ST,"00400 N PAULINA ST, Chicago, IL",41.888987800998336,-87.66955085209744
016XX N LAMON AVE,"01600 N LAMON AVE, Chicago, IL",41.90964531133964,-87.74926189694479
054XX W AUGUSTA BLVD,"05400 W AUGUSTA BLVD, Chicago, IL",41.898576518754545,-87.76096136081135
0000X E BALBO AVE,"00000 E BALBO AVE, Chicago, IL",41.87311283940612,-87.62591919028753
020XX S ALBANY AVE,"02000 S ALBANY AVE, Chicago, IL",41.85441799417163,-87.70291835209744
011XX E 91ST ST,"01100 E 91ST ST, Chicago, IL",41.72947348600596,-87.59719391909516
011XX W 58TH ST,"01100 W 58TH ST, Chicago, IL",41.788812485345126,-87.65238277277982
057XX S MONITOR AVE,"05700 S MONITOR AVE, Chicago, IL",41.788808130446085,-87.7682807682784
041XX W BERTEAU AVE,"04100 W BERTEAU AVE, Chicago, IL",41.957338002557485,-87.72939117294337
005XX N ORLEANS ST,"00500 N ORLEANS ST, Chicago, IL",41.89140669502712,-87.63710461256306
011XX W 59TH ST,"01100 W 59TH ST, Chicago, IL",41.78694951875455,-87.6524117216227
088XX S COTTAGE GROVE AVE,"08800 S COTTAGE GROVE AVE, Chicago, IL",41.73468355536963,-87.6048178121355
006XX W 119TH ST,"00600 W 119TH ST, Chicago, IL",41.67789546047076,-87.63726102844942
042XX S STATE ST,"04200 S STATE ST, Chicago, IL",41.818242626447045,-87.62637376920296
028XX N NAGLE AVE,"02800 N NAGLE AVE, Chicago, IL",41.93103820576531,-87.78697199987818
011XX W LOYOLA AVE,"01100 W LOYOLA AVE, Chicago, IL",42.001567478792616,-87.65877102844941
013XX W NORTH SHORE AVE,"01300 W NORTH SHORE AVE, Chicago, IL",42.00353551485941,-87.6637527799065
055XX S NEENAH AVE,"05500 S NEENAH AVE, Chicago, IL",41.79224161200262,-87.78550629227342
019XX S CARPENTER ST,"01900 S CARPENTER ST, Chicago, IL",41.8565064970858,-87.6531884175946
011XX W WASHINGTON BLVD,"01100 W WASHINGTON BLVD, Chicago, IL",41.883044467684115,-87.6546315
